customer_id,purchase_date,amount
CUST0958,2024-05-01,243.95
CUST0205,2024-08-05,167.37
CUST0662,2024-11-30,454.89
CUST0092,2024-02-01,291.33
CUST0548,2024-12-11,457.48
CUST0180,2024-05-31,442.3
CUST0181,2024-12-12,498.61
CUST0407,2024-04-21,101.29
CUST0767,2024-08-04,439.6
CUST0010,2024-07-31,288.3
CUST0110,2024-07-12,149.44
CUST0657,2024-03-27,266.92
CUST0911,2024-10-23,427.02
CUST0480,2024-08-13,104.48
CUST0116,2024-07-14,89.62
CUST0470,2024-02-03,136.06
CUST0191,2024-12-23,370.94
CUST0810,2024-08-01,288.21
CUST0776,2024-09-23,95.99
CUST0877,2024-02-07,449.55
CUST0847,2024-05-26,262.49
CUST0089,2024-06-08,337.94
CUST0190,2024-10-20,243.95
CUST0959,2024-08-25,13.35
CUST0393,2024-09-01,228.9
CUST0274,2024-07-15,157.95
CUST0741,2024-03-12,15.6
CUST0670,2024-06-29,349.46
CUST0064,2024-01-24,67.93
CUST0315,2024-10-10,208.65
CUST0515,2024-01-05,387.22
CUST0707,2024-10-31,322.97
CUST0964,2024-08-01,190.1
CUST0227,2024-09-09,479.11
CUST0490,2024-10-13,232.94
CUST0621,2024-06-22,213.76
CUST0563,2024-05-03,381.1
CUST0822,2024-01-25,414.55
CUST0781,2024-08-26,343.37
CUST0611,2024-11-19,267.5
CUST0541,2024-01-05,187.27
CUST0940,2024-03-17,64.98
CUST0849,2024-03-25,452.42
CUST0208,2024-03-12,272.96
CUST0169,2024-07-16,428.7
CUST0453,2024-11-01,343.34
CUST0735,2024-03-07,249.53
CUST0921,2024-04-13,228.29
CUST0057,2024-05-12,74.65
CUST0426,2024-05-11,286.32
CUST0573,2024-05-08,339.66
CUST0316,2024-12-19,204.01
CUST0837,2024-12-29,375.44
CUST0593,2024-11-23,32.19
CUST0353,2024-01-07,41.24
CUST0062,2024-11-25,493.21
CUST0484,2024-12-14,150.67
CUST0185,2024-10-22,385.26
CUST0747,2024-02-04,482.25
CUST0384,2024-06-18,229.78
CUST0940,2024-06-20,194.07
CUST0700,2024-01-27,438.53
CUST0137,2024-01-31,431.54
CUST0122,2024-09-30,496.49
CUST0403,2024-04-04,72.4
CUST0229,2024-12-29,380.53
CUST0306,2024-05-07,340.01
CUST0558,2024-05-27,270.65
CUST0844,2024-09-04,131.28
CUST0355,2024-10-12,145.07
CUST0960,2024-11-03,25.79
CUST0677,2024-05-30,311.31
CUST0959,2024-12-22,127.93
CUST0069,2024-11-09,301.03
CUST0458,2024-02-28,339.29
CUST0894,2024-12-06,129.92
CUST0046,2024-06-08,225.09
CUST0553,2024-09-10,379.65
CUST0795,2024-12-02,78.67
CUST0297,2024-09-02,409.74
CUST0750,2024-03-11,166.26
CUST0613,2024-01-21,411.01
CUST0243,2024-07-29,439.37
CUST0677,2024-04-08,118.31
CUST0308,2024-08-12,39.87
CUST0972,2024-03-03,441.06
CUST0934,2024-10-02,316.74
CUST0438,2024-03-21,252.85
CUST0996,2024-07-07,471.38
CUST0688,2024-06-18,395.04
CUST0327,2024-01-09,214.0
CUST0153,2024-07-30,194.47
CUST0773,2024-03-30,242.02
CUST0870,2024-09-06,157.36
CUST0725,2024-10-18,404.83
CUST0937,2024-12-01,285.57
CUST0992,2024-05-31,283.07
CUST0138,2024-06-15,129.0
CUST0209,2024-07-14,326.89
CUST0945,2024-05-14,425.1
CUST0095,2024-03-31,365.05
CUST0196,2024-12-04,141.55
CUST0690,2024-02-25,305.43
CUST0895,2024-11-23,102.2
CUST0780,2024-03-05,364.91
CUST0573,2024-09-10,244.9
CUST0891,2024-07-13,158.56
CUST0931,2024-12-23,113.79
CUST0195,2024-10-31,375.97
CUST0773,2024-04-29,458.08
CUST0713,2024-02-25,354.85
CUST0407,2024-08-30,280.52
CUST0795,2024-08-08,196.52
CUST0547,2024-02-02,186.04
CUST0268,2024-06-29,261.28
CUST0510,2024-05-06,58.32
CUST0740,2024-05-04,383.2
CUST0328,2024-09-17,191.65
CUST0424,2024-12-07,285.64
CUST0227,2024-10-17,17.95
CUST0567,2024-03-06,293.78
CUST0428,2024-08-01,84.68
CUST0338,2024-09-04,196.12
CUST0854,2024-08-27,254.66
CUST0671,2024-01-15,175.41
CUST0782,2024-04-24,483.59
CUST0658,2024-04-23,235.81
CUST0751,2024-07-03,92.94
CUST0738,2024-03-26,249.27
CUST0939,2024-03-28,495.26
CUST0981,2024-11-30,266.73
CUST0860,2024-11-22,473.14
CUST0685,2024-12-06,384.53
CUST0423,2024-10-21,422.85
CUST0237,2024-11-26,356.51
CUST0010,2024-09-10,257.81
CUST0383,2024-11-30,312.74
CUST0683,2024-02-19,457.25
CUST0676,2024-04-25,17.71
CUST0545,2024-03-23,211.56
CUST0018,2024-04-03,363.87
CUST0549,2024-08-06,18.4
CUST0833,2024-01-08,340.28
CUST0826,2024-09-30,62.44
CUST0099,2024-04-06,82.96
CUST0197,2024-02-17,267.96
CUST0835,2024-07-02,140.99
CUST0407,2024-11-20,192.8
CUST0416,2024-05-09,286.85
CUST0714,2024-09-06,156.99
CUST0848,2024-11-19,330.33
CUST0879,2024-02-02,382.2
CUST0096,2024-06-06,195.84
CUST0566,2024-05-01,37.5
CUST0010,2024-01-06,93.98
CUST0512,2024-05-22,326.0
CUST0340,2024-03-16,488.89
CUST0998,2024-11-12,448.45
CUST0942,2024-12-09,122.59
CUST0923,2024-01-11,444.9
CUST0487,2024-08-14,32.82
CUST0077,2024-01-15,463.54
CUST0921,2024-03-27,286.12
CUST0034,2024-09-30,465.1
CUST0323,2024-12-22,481.12
CUST0602,2024-10-18,378.6
CUST0730,2024-06-10,465.15
CUST0307,2024-10-08,286.34
CUST0581,2024-06-14,341.75
CUST0554,2024-07-14,198.08
CUST0758,2024-10-20,397.34
CUST0706,2024-11-20,255.39
CUST0998,2024-07-06,36.31
CUST0448,2024-09-03,420.95
CUST0349,2024-02-25,386.81
CUST0978,2024-03-01,204.38
CUST0793,2024-07-16,24.52
CUST0280,2024-05-14,250.4
CUST0365,2024-03-22,471.16
CUST0443,2024-09-26,343.05
CUST0677,2024-06-19,51.99
CUST0634,2024-08-01,401.05
CUST0731,2024-11-23,50.2
CUST0158,2024-06-19,358.72
CUST0650,2024-10-13,372.43
CUST0325,2024-06-29,62.21
CUST0006,2024-07-26,227.92
CUST0780,2024-08-14,60.09
CUST0090,2024-09-26,221.18
CUST0571,2024-03-21,261.1
CUST0106,2024-12-17,53.91
CUST0568,2024-11-13,302.49
CUST0804,2024-07-17,433.22
CUST0013,2024-08-03,212.77
CUST0798,2024-11-17,365.17
CUST0573,2024-08-28,290.26
CUST0174,2024-01-15,196.56
CUST0143,2024-08-15,157.55
CUST0505,2024-10-17,41.0
CUST0446,2024-08-11,216.34
CUST0496,2024-11-21,186.95
CUST0967,2024-08-26,363.24
CUST0508,2024-03-01,312.17
CUST0469,2024-11-06,76.39
CUST0007,2024-06-11,172.79
CUST0636,2024-06-19,404.0
CUST0338,2024-05-19,174.02
CUST0836,2024-02-01,487.37
CUST0140,2024-07-30,167.13
CUST0971,2024-01-10,108.42
CUST0322,2024-10-01,482.64
CUST0992,2024-07-20,152.81
CUST0712,2024-02-10,250.59
CUST0590,2024-08-28,169.68
CUST0288,2024-06-12,188.86
CUST0955,2024-03-17,107.9
CUST0559,2024-09-29,344.04
CUST0564,2024-12-17,476.97
CUST0473,2024-01-03,112.73
CUST0817,2024-08-03,417.33
CUST0071,2024-06-04,339.76
CUST0143,2024-02-10,158.39
CUST0259,2024-01-28,85.53
CUST0434,2024-06-20,46.24
CUST0613,2024-04-29,295.3
CUST0548,2024-04-15,462.51
CUST0891,2024-01-11,214.97
CUST0038,2024-06-29,353.8
CUST0832,2024-03-31,300.97
CUST0937,2024-11-17,63.59
CUST0255,2024-01-29,335.7
CUST0171,2024-02-03,310.21
CUST0577,2024-02-04,341.96
CUST0410,2024-07-14,483.2
CUST0441,2024-11-06,15.17
CUST0265,2024-09-08,260.23
CUST0532,2024-03-20,294.45
CUST0590,2024-09-08,228.43
CUST0401,2024-05-07,388.45
CUST0603,2024-01-12,255.23
CUST0354,2024-12-18,246.56
CUST0303,2024-06-01,461.07
CUST0088,2024-11-01,417.35
CUST0748,2024-10-19,180.68
CUST0352,2024-05-11,394.29
CUST0534,2024-04-27,180.67
CUST0100,2024-05-20,363.78
CUST0464,2024-07-20,42.92
CUST0046,2024-01-02,66.39
CUST0870,2024-07-08,327.51
CUST0694,2024-10-07,465.66
CUST0759,2024-08-28,262.84
CUST0566,2024-10-10,172.18
CUST0437,2024-05-08,123.61
CUST0415,2024-02-12,100.38
CUST0656,2024-01-29,221.75
CUST0030,2024-02-20,442.72
CUST0461,2024-03-02,220.48
CUST0005,2024-01-05,115.25
CUST0286,2024-01-05,406.28
CUST0065,2024-03-10,59.86
CUST0893,2024-03-31,101.61
CUST0334,2024-09-21,234.2
CUST0269,2024-01-22,432.69
CUST0541,2024-02-07,163.57
CUST0398,2024-02-22,202.35
CUST0117,2024-07-05,182.47
CUST0469,2024-02-18,94.54
CUST0690,2024-01-04,402.3
CUST0941,2024-02-20,299.18
CUST0689,2024-10-23,163.46
CUST0245,2024-07-27,67.3
CUST0383,2024-01-10,79.27
CUST0398,2024-05-30,302.25
CUST0589,2024-06-17,217.29
CUST0499,2024-02-09,273.32
CUST0942,2024-02-04,466.04
CUST0178,2024-03-21,91.76
CUST0296,2024-10-20,101.68
CUST0863,2024-05-14,313.51
CUST0887,2024-06-30,476.4
CUST0497,2024-10-22,105.61
CUST0394,2024-03-18,257.66
CUST0507,2024-06-04,345.5
CUST0426,2024-01-02,421.55
CUST0501,2024-10-06,50.51
CUST0032,2024-09-09,153.12
CUST0282,2024-09-06,273.43
CUST0173,2024-05-10,287.17
CUST0792,2024-04-21,279.37
CUST0116,2024-03-12,65.96
CUST0794,2024-03-27,413.41
CUST0376,2024-03-28,413.08
CUST0043,2024-05-19,277.71
CUST0436,2024-11-08,370.63
CUST0670,2024-08-26,155.88
CUST0034,2024-05-14,138.78
CUST0883,2024-11-16,225.14
CUST0121,2024-08-31,112.84
CUST0756,2024-03-04,347.68
CUST0882,2024-01-02,309.03
CUST0439,2024-10-07,311.91
CUST0804,2024-09-16,408.63
CUST0825,2024-11-30,289.34
CUST0546,2024-08-09,302.46
CUST0173,2024-07-18,489.71
CUST0300,2024-08-04,290.64
CUST0976,2024-04-11,492.89
CUST0696,2024-11-12,76.44
CUST0769,2024-06-03,460.2
CUST0284,2024-01-30,72.18
CUST0887,2024-10-24,132.34
CUST0729,2024-07-19,415.96
CUST0780,2024-01-19,202.42
CUST0146,2024-03-10,319.88
CUST0643,2024-06-01,193.83
CUST0078,2024-02-10,399.35
CUST0788,2024-11-13,207.4
CUST0768,2024-08-10,350.4
CUST0899,2024-06-25,232.8
CUST0500,2024-07-16,295.16
CUST0890,2024-11-13,368.16
CUST0470,2024-02-09,335.43
CUST0367,2024-11-28,399.88
CUST0408,2024-09-10,484.38
CUST0845,2024-09-13,252.41
CUST0331,2024-08-07,175.5
CUST0592,2024-10-25,287.41
CUST0497,2024-07-08,448.14
CUST0781,2024-12-06,32.51
CUST0642,2024-05-09,17.98
CUST0952,2024-10-11,226.23
CUST0001,2024-05-25,109.14
CUST0706,2024-10-24,442.25
CUST0310,2024-10-10,438.47
CUST0898,2024-08-12,55.74
CUST0370,2024-08-24,50.39
CUST0681,2024-02-02,91.11
CUST0406,2024-02-14,159.7
CUST0717,2024-09-02,220.32
CUST0094,2024-01-05,56.64
CUST0219,2024-04-30,48.19
CUST0608,2024-09-06,264.53
CUST0456,2024-12-26,13.95
CUST0352,2024-10-30,494.2
CUST0433,2024-01-10,74.77
CUST0073,2024-09-04,197.7
CUST0749,2024-11-08,60.57
CUST0377,2024-07-30,77.19
CUST0793,2024-10-23,324.37
CUST0694,2024-10-18,43.52
CUST0577,2024-12-26,309.06
CUST0169,2024-05-19,182.08
CUST0219,2024-02-13,376.65
CUST0942,2024-06-03,311.88
CUST0454,2024-09-10,52.48
CUST0103,2024-10-20,378.7
CUST0604,2024-06-17,182.25
CUST0440,2024-07-22,397.63
CUST0254,2024-08-11,325.86
CUST0255,2024-03-22,304.49
CUST0739,2024-02-23,149.61
CUST0964,2024-01-12,23.14
CUST0868,2024-01-28,439.16
CUST0211,2024-04-09,307.39
CUST0194,2024-06-13,154.82
CUST0056,2024-08-30,252.49
CUST0116,2024-08-29,254.8
CUST0609,2024-11-24,268.86
CUST0013,2024-06-29,467.62
CUST0136,2024-06-15,431.8
CUST0583,2024-05-29,189.05
CUST0700,2024-10-03,383.74
CUST0978,2024-11-23,18.18
CUST0070,2024-12-23,138.47
CUST0041,2024-11-30,474.85
CUST0408,2024-04-15,150.38
CUST0730,2024-04-18,385.88
CUST0434,2024-01-06,207.12
CUST0656,2024-03-31,273.45
CUST0157,2024-08-10,50.96
CUST0081,2024-04-13,461.25
CUST0998,2024-10-12,272.83
CUST0401,2024-03-05,320.8
CUST0855,2024-02-02,343.72
CUST0068,2024-07-25,352.35
CUST0748,2024-08-30,38.37
CUST0089,2024-05-22,66.83
CUST0627,2024-02-23,36.96
CUST0683,2024-01-29,372.92
CUST0123,2024-12-24,356.87
CUST0719,2024-12-25,90.28
CUST0976,2024-07-06,266.27
CUST0802,2024-08-20,91.81
CUST0130,2024-08-15,369.14
CUST0121,2024-12-15,174.16
CUST0440,2024-08-13,266.69
CUST0270,2024-01-01,487.77
CUST0643,2024-11-21,253.11
CUST0524,2024-06-29,37.17
CUST0880,2024-03-15,91.77
CUST0162,2024-08-22,388.93
CUST0916,2024-03-12,340.32
CUST0119,2024-09-05,372.98
CUST0003,2024-12-08,430.76
CUST0013,2024-08-27,32.53
CUST0373,2024-06-17,460.91
CUST0184,2024-12-12,280.9
CUST0936,2024-01-30,215.49
CUST0330,2024-08-25,213.97
CUST0738,2024-07-20,142.92
CUST0080,2024-03-13,192.68
CUST0515,2024-01-21,451.95
CUST0184,2024-09-07,404.13
CUST0048,2024-06-08,43.77
CUST0477,2024-08-08,389.03
CUST0319,2024-07-16,52.33
CUST0468,2024-12-26,190.77
CUST0299,2024-03-17,394.41
CUST0758,2024-02-16,128.87
CUST0378,2024-03-03,486.21
CUST0792,2024-09-21,368.91
CUST0560,2024-08-27,83.78
CUST0955,2024-06-04,21.72
CUST0555,2024-07-06,321.61
CUST0711,2024-12-26,475.99
CUST0002,2024-01-29,194.37
CUST0756,2024-07-26,60.94
CUST0543,2024-08-31,215.71
CUST0985,2024-11-30,486.55
CUST0146,2024-01-01,147.11
CUST0045,2024-09-03,449.67
CUST0533,2024-06-02,353.41
CUST0382,2024-05-10,487.53
CUST0087,2024-03-08,56.83
CUST0137,2024-02-08,411.78
CUST0077,2024-03-02,288.23
CUST0446,2024-01-26,482.47
CUST0243,2024-08-03,137.89
CUST0323,2024-06-12,353.36
CUST0754,2024-07-16,165.85
CUST0279,2024-09-02,46.6
CUST0208,2024-10-22,392.17
CUST0599,2024-11-05,86.15
CUST0169,2024-05-14,238.37
CUST0417,2024-10-30,272.6
CUST0988,2024-09-15,231.44
CUST0475,2024-08-17,427.72
CUST0093,2024-10-11,405.72
CUST0312,2024-01-05,351.47
CUST0042,2024-09-11,419.6
CUST0336,2024-10-16,54.69
CUST0255,2024-07-01,204.16
CUST0051,2024-01-19,156.43
CUST0840,2024-10-02,25.23
CUST0415,2024-05-13,282.42
CUST0564,2024-08-25,56.42
CUST0105,2024-10-20,69.51
CUST0064,2024-09-08,74.05
CUST0844,2024-06-08,192.4
CUST0646,2024-02-04,51.18
CUST0601,2024-08-20,459.54
CUST0077,2024-12-19,498.61
CUST0203,2024-02-04,227.28
CUST0132,2024-11-13,453.49
CUST0850,2024-07-14,70.04
CUST0965,2024-05-08,34.81
CUST0947,2024-03-12,222.25
CUST0742,2024-06-11,253.1
CUST0392,2024-01-16,219.07
CUST0363,2024-09-12,455.07
CUST0282,2024-08-09,228.55
CUST0153,2024-12-13,310.91
CUST0632,2024-08-27,327.17
CUST0511,2024-06-03,442.56
CUST0491,2024-11-29,52.98
CUST0393,2024-10-21,215.43
CUST0659,2024-04-05,132.08
CUST0822,2024-03-27,399.47
CUST0392,2024-06-30,245.05
CUST0801,2024-04-26,178.58
CUST0580,2024-04-17,167.59
CUST0277,2024-09-29,22.77
CUST0612,2024-09-09,24.36
CUST0831,2024-08-09,38.71
CUST0484,2024-04-03,185.14
CUST0599,2024-09-02,487.25
CUST0103,2024-08-26,331.86
CUST0273,2024-04-01,409.98
CUST0940,2024-12-02,384.38
CUST0971,2024-09-09,292.09
CUST0817,2024-06-15,183.85
CUST0860,2024-10-03,96.29
CUST0607,2024-07-21,405.04
CUST0715,2024-06-30,457.85
CUST0029,2024-01-05,353.27
CUST0971,2024-03-15,286.17
CUST0577,2024-09-25,419.98
CUST0830,2024-04-22,275.64
CUST0180,2024-04-23,28.6
CUST0058,2024-09-02,304.81
CUST0021,2024-04-05,244.21
CUST0340,2024-02-20,108.72
CUST0134,2024-07-09,361.3
CUST0941,2024-07-18,39.18
CUST0152,2024-03-05,355.3
CUST0146,2024-11-04,424.78
CUST0882,2024-06-27,480.67
CUST0383,2024-01-05,471.54
CUST0406,2024-03-05,59.51
CUST0310,2024-07-18,76.86
CUST0162,2024-05-21,398.0
CUST0984,2024-04-25,328.1
CUST0179,2024-01-03,484.68
CUST0711,2024-02-20,395.63
CUST0229,2024-01-25,298.59
CUST0180,2024-06-20,160.34
CUST0706,2024-08-02,72.4
CUST0747,2024-12-30,474.91
CUST0972,2024-03-12,201.88
CUST0790,2024-03-15,25.87
CUST0617,2024-07-21,461.31
CUST0991,2024-02-21,118.24
CUST0580,2024-11-07,468.98
CUST0145,2024-07-14,375.22
CUST0244,2024-07-06,491.37
CUST0172,2024-02-09,443.81
CUST0091,2024-01-03,338.31
CUST0747,2024-07-12,228.85
CUST0272,2024-09-14,132.28
CUST0070,2024-07-04,135.76
CUST0111,2024-12-30,33.59
CUST0449,2024-05-30,484.86
CUST0906,2024-06-02,251.61
CUST0388,2024-07-04,277.55
CUST0104,2024-04-29,396.48
CUST0592,2024-02-01,381.54
CUST0231,2024-10-08,231.13
CUST0819,2024-12-13,154.51
CUST0327,2024-08-19,476.31
CUST0076,2024-07-08,93.35
CUST0385,2024-10-09,368.67
CUST0561,2024-11-13,175.6
CUST0629,2024-04-27,355.21
CUST0442,2024-01-31,90.85
CUST0912,2024-05-22,86.98
CUST0104,2024-07-14,110.72
CUST0195,2024-06-04,351.63
CUST0740,2024-03-29,139.98
CUST0289,2024-07-31,126.4
CUST0051,2024-06-12,290.17
CUST0861,2024-04-23,85.26
CUST0370,2024-12-29,219.53
CUST0302,2024-01-27,316.29
CUST0492,2024-09-19,57.52
CUST0212,2024-10-04,322.71
CUST0084,2024-05-02,423.45
CUST0316,2024-06-10,240.76
CUST0917,2024-01-27,139.85
CUST0658,2024-03-27,199.89
CUST0380,2024-06-18,191.01
CUST0457,2024-12-08,139.02
CUST0477,2024-08-18,120.86
CUST0276,2024-03-17,40.2
CUST0771,2024-01-09,337.06
CUST0088,2024-01-23,178.46
CUST0555,2024-06-02,485.65
CUST0604,2024-09-05,281.26
CUST0861,2024-06-15,411.02
CUST0429,2024-03-31,346.66
CUST0959,2024-05-01,290.63
CUST0242,2024-05-01,156.44
CUST0405,2024-12-13,256.03
CUST0923,2024-04-10,402.22
CUST0694,2024-02-17,82.25
CUST0973,2024-05-15,94.71
CUST0172,2024-09-13,406.15
CUST0130,2024-12-09,217.45
CUST0700,2024-05-22,108.94
CUST0843,2024-02-13,82.46
CUST0610,2024-08-20,166.68
CUST0745,2024-11-26,52.64
CUST0570,2024-06-10,280.51
CUST0878,2024-08-11,264.65
CUST0940,2024-12-24,395.41
CUST0639,2024-03-05,266.06
CUST0430,2024-11-03,213.08
CUST0152,2024-03-15,298.09
CUST0777,2024-11-09,463.21
CUST0577,2024-11-09,395.02
CUST0889,2024-03-31,441.27
CUST0899,2024-06-03,139.43
CUST0671,2024-04-26,290.29
CUST0485,2024-12-11,94.38
CUST0413,2024-10-18,312.94
CUST0698,2024-01-10,206.84
CUST0406,2024-07-14,348.35
CUST0051,2024-05-01,461.21
CUST0919,2024-06-23,19.91
CUST0838,2024-07-28,162.37
CUST0864,2024-04-23,430.54
CUST0702,2024-11-10,486.52
CUST0234,2024-10-23,157.24
CUST0762,2024-05-18,389.28
CUST0329,2024-08-15,367.11
CUST0620,2024-02-04,53.75
CUST0453,2024-09-13,457.58
CUST0417,2024-04-26,382.15
CUST0889,2024-06-22,412.3
CUST0528,2024-10-10,42.15
CUST0727,2024-04-15,207.66
CUST0800,2024-04-06,440.87
CUST0030,2024-10-03,104.45
CUST0853,2024-09-19,420.12
CUST0256,2024-12-14,233.66
CUST0941,2024-06-29,355.27
CUST0281,2024-06-25,413.52
CUST0518,2024-06-10,321.35
CUST0127,2024-01-17,24.98
CUST0382,2024-04-24,301.08
CUST0182,2024-05-02,297.57
CUST0359,2024-07-07,90.12
CUST0916,2024-08-20,376.99
CUST0706,2024-11-14,149.68
CUST0396,2024-12-05,89.82
CUST0586,2024-09-12,429.98
CUST0663,2024-09-06,342.07
CUST0276,2024-02-01,210.66
CUST0021,2024-01-16,14.36
CUST0934,2024-10-24,327.21
CUST0616,2024-12-26,119.65
CUST0623,2024-07-27,359.24
CUST0727,2024-02-05,144.94
CUST0917,2024-06-21,427.28
CUST0471,2024-08-23,116.92
CUST0310,2024-01-19,265.11
CUST0639,2024-06-10,296.4
CUST0008,2024-04-13,499.72
CUST0990,2024-06-22,285.11
CUST0609,2024-02-23,148.51
CUST0701,2024-11-05,246.05
CUST0345,2024-08-11,323.89
CUST0883,2024-08-11,137.96
CUST0729,2024-02-01,156.41
CUST0154,2024-04-10,385.08
CUST0922,2024-12-01,404.66
CUST0822,2024-02-27,208.01
CUST0328,2024-01-17,78.57
CUST0027,2024-01-30,253.71
CUST0303,2024-08-20,454.39
CUST0415,2024-06-15,371.0
CUST0598,2024-01-03,497.43
CUST0836,2024-09-24,178.15
CUST0731,2024-09-08,346.3
CUST0654,2024-05-01,454.2
CUST0688,2024-06-30,258.58
CUST0866,2024-10-04,421.91
CUST0898,2024-03-20,98.76
CUST0100,2024-05-03,72.69
CUST0265,2024-03-19,383.83
CUST0188,2024-01-17,450.8
CUST0671,2024-11-15,118.9
CUST0229,2024-07-26,216.03
CUST0909,2024-07-14,192.12
CUST0600,2024-08-02,237.24
CUST0121,2024-05-04,36.3
CUST0650,2024-03-07,294.35
CUST0636,2024-11-24,241.39
CUST0200,2024-04-18,68.71
CUST0698,2024-06-18,269.62
CUST0424,2024-12-03,436.72
CUST0155,2024-10-21,496.25
CUST0351,2024-06-04,493.72
CUST0915,2024-05-10,80.18
CUST0884,2024-09-29,391.68
CUST0500,2024-07-13,319.21
CUST0182,2024-07-23,320.9
CUST0005,2024-05-13,144.03
CUST0780,2024-10-05,292.38
CUST0163,2024-04-24,394.75
CUST0799,2024-11-15,73.41
CUST0445,2024-02-10,220.41
CUST0440,2024-04-30,197.83
CUST0039,2024-04-01,107.71
CUST0383,2024-12-23,447.08
CUST0776,2024-04-03,103.38
CUST0693,2024-12-28,317.08
CUST0255,2024-09-06,349.83
CUST0353,2024-07-24,73.18
CUST0393,2024-04-17,298.45
CUST0172,2024-11-27,413.68
CUST0306,2024-08-04,233.4
CUST0533,2024-02-29,266.82
CUST0445,2024-01-14,497.78
CUST0351,2024-04-24,186.03
CUST0193,2024-10-07,474.56
CUST0941,2024-06-07,19.37
CUST0230,2024-10-24,113.48
CUST0023,2024-03-04,257.27
CUST0127,2024-06-26,358.44
CUST0812,2024-12-11,193.84
CUST0656,2024-08-22,387.91
CUST0639,2024-12-06,301.02
CUST0050,2024-01-27,62.98
CUST0857,2024-12-20,33.64
CUST0119,2024-05-31,227.71
CUST0127,2024-03-25,133.84
CUST0719,2024-10-13,110.69
CUST0703,2024-02-12,14.56
CUST0431,2024-01-27,59.48
CUST0533,2024-08-14,315.17
CUST0718,2024-10-21,215.22
CUST0921,2024-11-07,260.68
CUST0633,2024-10-31,148.53
CUST0804,2024-11-06,253.89
CUST0624,2024-09-19,391.2
CUST0852,2024-04-07,486.83
CUST0367,2024-01-05,210.78
CUST0165,2024-12-10,278.59
CUST0933,2024-09-15,347.22
CUST0493,2024-07-14,124.91
CUST0014,2024-01-22,53.61
CUST0114,2024-03-12,337.82
CUST0153,2024-11-14,391.97
CUST0077,2024-11-09,453.34
CUST0660,2024-09-03,233.81
CUST0304,2024-08-17,237.5
CUST0103,2024-10-02,438.33
CUST0873,2024-08-04,186.51
CUST0694,2024-07-23,218.74
CUST0119,2024-11-12,427.11
CUST0912,2024-12-07,14.74
CUST0142,2024-01-26,327.13
CUST0337,2024-06-30,448.32
CUST0979,2024-02-16,141.47
CUST0751,2024-11-13,192.58
CUST0351,2024-09-28,65.78
CUST0410,2024-05-11,143.2
CUST0395,2024-01-12,426.83
CUST0820,2024-05-29,327.93
CUST0817,2024-10-06,65.4
CUST0713,2024-11-30,490.97
CUST0865,2024-10-10,60.82
CUST0934,2024-03-03,246.51
CUST0583,2024-01-18,224.7
CUST0626,2024-06-19,391.79
CUST0627,2024-12-16,432.66
CUST0902,2024-10-25,246.71
CUST0500,2024-11-03,444.92
CUST0452,2024-12-07,41.03
CUST0671,2024-07-23,16.06
CUST0890,2024-01-18,267.16
CUST0762,2024-03-10,364.65
CUST0230,2024-01-23,437.84
CUST0532,2024-04-07,347.24
CUST0634,2024-11-12,222.1
CUST0745,2024-08-25,246.15
CUST0680,2024-01-19,324.29
CUST0153,2024-03-20,447.11
CUST0628,2024-12-03,15.71
CUST0957,2024-10-11,257.73
CUST0481,2024-04-21,436.01
CUST0077,2024-04-23,167.11
CUST0339,2024-08-10,34.67
CUST0229,2024-03-24,325.23
CUST0413,2024-09-01,48.63
CUST0455,2024-03-12,229.57
CUST0878,2024-04-19,229.06
CUST0122,2024-04-20,375.17
CUST0019,2024-11-08,207.69
CUST0037,2024-03-20,279.06
CUST0846,2024-11-14,397.97
CUST0987,2024-02-18,322.39
CUST0912,2024-04-14,285.54
CUST0671,2024-01-22,233.54
CUST0350,2024-06-27,414.4
CUST0837,2024-09-07,423.72
CUST0340,2024-03-19,386.03
CUST0615,2024-05-02,361.16
CUST0373,2024-05-13,65.87
CUST0778,2024-01-28,118.66
CUST0350,2024-07-02,416.64
CUST0988,2024-08-03,278.37
CUST0383,2024-01-06,62.1
CUST0919,2024-10-07,251.29
CUST0842,2024-06-04,62.41
CUST0626,2024-09-21,101.9
CUST0953,2024-06-12,115.64
CUST0845,2024-09-24,361.23
CUST0111,2024-06-01,32.79
CUST0649,2024-01-21,298.52
CUST0791,2024-05-14,234.12
CUST0604,2024-04-16,75.97
CUST0511,2024-12-28,269.88
CUST0050,2024-03-22,468.3
CUST0859,2024-03-06,246.64
CUST0521,2024-10-01,348.99
CUST0178,2024-10-26,60.74
CUST0674,2024-02-27,307.02
CUST0330,2024-04-16,441.88
CUST0429,2024-02-23,458.8
CUST0781,2024-08-25,144.06
CUST0987,2024-07-08,485.54
CUST0464,2024-10-23,77.71
CUST0617,2024-01-07,444.35
CUST0525,2024-07-30,423.11
CUST0561,2024-07-23,358.82
CUST0958,2024-03-22,319.97
CUST0206,2024-09-14,315.84
CUST0298,2024-01-14,179.19
CUST0689,2024-10-24,490.85
CUST0666,2024-09-30,256.91
CUST0711,2024-02-08,167.97
CUST0119,2024-07-03,285.52
CUST0597,2024-03-13,471.91
CUST0728,2024-05-31,340.38
CUST0916,2024-04-01,150.1
CUST0868,2024-05-28,406.07
CUST0536,2024-11-06,22.38
CUST0149,2024-12-03,338.42
CUST0205,2024-08-16,377.59
CUST0165,2024-08-06,344.86
